index,path,filename,label,split
340,data\raw\daisee\train\110006\1100062045\1100062045.npz,1100062045.npz,1,train
341,data\raw\daisee\train\110006\1100062046\1100062046.npz,1100062046.npz,1,train
342,data\raw\daisee\train\110006\1100062049\1100062049.npz,1100062049.npz,1,val
343,data\raw\daisee\train\110006\1100062051\1100062051.npz,1100062051.npz,1,test
344,data\raw\daisee\train\110006\1100062053\1100062053.npz,1100062053.npz,0,train
345,data\raw\daisee\train\110006\1100062054\1100062054.npz,1100062054.npz,1,train
346,data\raw\daisee\train\110006\1100062059\1100062059.npz,1100062059.npz,0,train
347,data\raw\daisee\train\110006\1100062060\1100062060.npz,1100062060.npz,1,test
348,data\raw\daisee\train\110006\1100062061\1100062061.npz,1100062061.npz,0,train
349,data\raw\daisee\train\110006\1100062062\1100062062.npz,1100062062.npz,0,test
350,data\raw\daisee\train\110006\1100062063\1100062063.npz,1100062063.npz,1,train
351,data\raw\daisee\train\110006\1100062064\1100062064.npz,1100062064.npz,1,train
352,data\raw\daisee\train\110006\1100062065\1100062065.npz,1100062065.npz,0,train
353,data\raw\daisee\train\110006\1100062066\1100062066.npz,1100062066.npz,1,train
354,data\raw\daisee\train\110006\1100062067\1100062067.npz,1100062067.npz,0,val
355,data\raw\daisee\train\110006\1100062068\1100062068.npz,1100062068.npz,1,train
356,data\raw\daisee\train\110006\1100062069\1100062069.npz,1100062069.npz,0,test
357,data\raw\daisee\train\110006\1100062070\1100062070.npz,1100062070.npz,1,train
358,data\raw\daisee\train\110006\1100062071\1100062071.npz,1100062071.npz,0,val
359,data\raw\daisee\train\110006\1100062072\1100062072.npz,1100062072.npz,1,train
360,data\raw\daisee\train\110007\1100071005\1100071005.npz,1100071005.npz,1,train
361,data\raw\daisee\train\110007\1100071006\1100071006.npz,1100071006.npz,1,train
362,data\raw\daisee\train\110007\1100071007\1100071007.npz,1100071007.npz,1,val
363,data\raw\daisee\train\110007\1100071008\1100071008.npz,1100071008.npz,1,test
364,data\raw\daisee\train\110007\1100071009\1100071009.npz,1100071009.npz,1,train
365,data\raw\daisee\train\110007\1100071010\1100071010.npz,1100071010.npz,1,train
366,data\raw\daisee\train\110007\1100071011\1100071011.npz,1100071011.npz,1,test
367,data\raw\daisee\train\110007\1100071012\1100071012.npz,1100071012.npz,0,train
368,data\raw\daisee\train\110007\1100071013\1100071013.npz,1100071013.npz,0,train
369,data\raw\daisee\train\110007\1100071014\1100071014.npz,1100071014.npz,0,test
370,data\raw\daisee\train\110007\1100071015\1100071015.npz,1100071015.npz,1,train
371,data\raw\daisee\train\110007\1100071016\1100071016.npz,1100071016.npz,0,train
372,data\raw\daisee\train\110007\1100071017\1100071017.npz,1100071017.npz,0,train
373,data\raw\daisee\train\110007\1100071018\1100071018.npz,1100071018.npz,0,test
374,data\raw\daisee\train\110007\1100071019\1100071019.npz,1100071019.npz,0,val
375,data\raw\daisee\train\110007\1100071020\1100071020.npz,1100071020.npz,1,train
376,data\raw\daisee\train\110007\1100071021\1100071021.npz,1100071021.npz,1,train
377,data\raw\daisee\train\110007\1100071022\1100071022.npz,1100071022.npz,1,train
378,data\raw\daisee\train\110007\1100071023\1100071023.npz,1100071023.npz,1,train
379,data\raw\daisee\train\110007\1100071024\1100071024.npz,1100071024.npz,1,val
380,data\raw\daisee\train\110007\1100071026\1100071026.npz,1100071026.npz,1,train
381,data\raw\daisee\train\110007\1100071027\1100071027.npz,1100071027.npz,1,train
382,data\raw\daisee\train\110007\1100071028\1100071028.npz,1100071028.npz,1,train
383,data\raw\daisee\train\110007\1100071029\1100071029.npz,1100071029.npz,1,test
384,data\raw\daisee\train\110007\1100071030\1100071030.npz,1100071030.npz,0,train
385,data\raw\daisee\train\110007\1100071031\1100071031.npz,1100071031.npz,1,train
386,data\raw\daisee\train\110007\1100071032\1100071032.npz,1100071032.npz,1,train
387,data\raw\daisee\train\110007\1100071033\1100071033.npz,1100071033.npz,1,val
388,data\raw\daisee\train\110007\1100071034\1100071034.npz,1100071034.npz,0,test
389,data\raw\daisee\train\110007\1100071035\1100071035.npz,1100071035.npz,0,val
390,data\raw\daisee\train\110007\1100071036\1100071036.npz,1100071036.npz,0,test
391,data\raw\daisee\train\110007\1100071037\1100071037.npz,1100071037.npz,1,train
392,data\raw\daisee\train\110007\1100071040\1100071040.npz,1100071040.npz,1,train
393,data\raw\daisee\train\110007\1100071041\1100071041.npz,1100071041.npz,1,val
394,data\raw\daisee\train\110007\1100071042\1100071042.npz,1100071042.npz,1,train
395,data\raw\daisee\train\110007\1100071043\1100071043.npz,1100071043.npz,1,train
396,data\raw\daisee\train\110007\1100071044\1100071044.npz,1100071044.npz,1,train
397,data\raw\daisee\train\110007\1100071045\1100071045.npz,1100071045.npz,1,train
398,data\raw\daisee\train\110007\1100071046\1100071046.npz,1100071046.npz,1,train
399,data\raw\daisee\train\110007\1100071047\1100071047.npz,1100071047.npz,1,train
400,data\raw\daisee\train\110007\1100071049\1100071049.npz,1100071049.npz,0,test
401,data\raw\daisee\train\110007\1100071050\1100071050.npz,1100071050.npz,1,train
402,data\raw\daisee\train\110007\1100071052\1100071052.npz,1100071052.npz,1,train
403,data\raw\daisee\train\110007\1100071054\1100071054.npz,1100071054.npz,0,train
404,data\raw\daisee\train\110007\1100071055\1100071055.npz,1100071055.npz,0,test
405,data\raw\daisee\train\110007\1100071056\1100071056.npz,1100071056.npz,0,train
406,data\raw\daisee\train\110007\1100071057\1100071057.npz,1100071057.npz,1,train
407,data\raw\daisee\train\110007\1100071058\1100071058.npz,1100071058.npz,1,train
408,data\raw\daisee\train\110007\1100071059\1100071059.npz,1100071059.npz,0,train
409,data\raw\daisee\train\110007\1100071060\1100071060.npz,1100071060.npz,0,train
410,data\raw\daisee\train\110007\1100071061\1100071061.npz,1100071061.npz,1,train
411,data\raw\daisee\train\110007\1100071062\1100071062.npz,1100071062.npz,1,train
412,data\raw\daisee\train\110007\1100071063\1100071063.npz,1100071063.npz,0,train
413,data\raw\daisee\train\110007\1100071064\1100071064.npz,1100071064.npz,0,train
414,data\raw\daisee\train\110007\1100071065\1100071065.npz,1100071065.npz,1,val
415,data\raw\daisee\train\110007\1100071066\1100071066.npz,1100071066.npz,1,train
416,data\raw\daisee\train\110007\1100071067\1100071067.npz,1100071067.npz,0,train
417,data\raw\daisee\train\110007\1100071069\1100071069.npz,1100071069.npz,0,train
418,data\raw\daisee\train\110007\1100071070\1100071070.npz,1100071070.npz,0,test
419,data\raw\daisee\train\110007\1100071071\1100071071.npz,1100071071.npz,1,train
420,data\raw\daisee\train\110007\1100071072\1100071072.npz,1100071072.npz,1,train
421,data\raw\daisee\train\110007\1100071073\1100071073.npz,1100071073.npz,0,train
422,data\raw\daisee\train\110007\1100071074\1100071074.npz,1100071074.npz,1,train
423,data\raw\daisee\train\110007\1100071075\1100071075.npz,1100071075.npz,1,train
424,data\raw\daisee\train\110007\1100071076\1100071076.npz,1100071076.npz,1,train
425,data\raw\daisee\train\110007\1100071077\1100071077.npz,1100071077.npz,0,train
426,data\raw\daisee\train\110007\1100071078\1100071078.npz,1100071078.npz,0,train
427,data\raw\daisee\train\110007\1100071079\1100071079.npz,1100071079.npz,0,train
428,data\raw\daisee\train\110007\1100071080\1100071080.npz,1100071080.npz,0,test
429,data\raw\daisee\train\110007\1100071081\1100071081.npz,1100071081.npz,0,train
430,data\raw\daisee\train\110007\1100072001\1100072001.npz,1100072001.npz,1,train
431,data\raw\daisee\train\110007\1100072002\1100072002.npz,1100072002.npz,0,train
432,data\raw\daisee\train\110007\1100072003\1100072003.npz,1100072003.npz,0,val
433,data\raw\daisee\train\110007\1100072004\1100072004.npz,1100072004.npz,1,val
434,data\raw\daisee\train\110007\1100072006\1100072006.npz,1100072006.npz,0,test
435,data\raw\daisee\train\110007\1100072007\1100072007.npz,1100072007.npz,0,train
436,data\raw\daisee\train\110007\1100072008\1100072008.npz,1100072008.npz,1,train
437,data\raw\daisee\train\110007\1100072009\1100072009.npz,1100072009.npz,0,train
438,data\raw\daisee\train\110007\1100072010\1100072010.npz,1100072010.npz,1,train
439,data\raw\daisee\train\110007\1100072011\1100072011.npz,1100072011.npz,1,train
440,data\raw\daisee\train\110007\1100072012\1100072012.npz,1100072012.npz,0,train
441,data\raw\daisee\train\110007\1100072013\1100072013.npz,1100072013.npz,0,train
442,data\raw\daisee\train\110007\1100072014\1100072014.npz,1100072014.npz,0,train
443,data\raw\daisee\train\110007\1100072015\1100072015.npz,1100072015.npz,1,test
444,data\raw\daisee\train\110007\1100072016\1100072016.npz,1100072016.npz,1,train
445,data\raw\daisee\train\110007\1100072021\1100072021.npz,1100072021.npz,1,train
446,data\raw\daisee\train\110007\1100072022\1100072022.npz,1100072022.npz,0,train
447,data\raw\daisee\train\110007\1100072023\1100072023.npz,1100072023.npz,0,val
448,data\raw\daisee\train\110007\1100072024\1100072024.npz,1100072024.npz,0,train
449,data\raw\daisee\train\110007\1100072027\1100072027.npz,1100072027.npz,0,test
450,data\raw\daisee\train\110007\1100072028\1100072028.npz,1100072028.npz,1,train
451,data\raw\daisee\train\110007\1100072029\1100072029.npz,1100072029.npz,0,train
452,data\raw\daisee\train\110007\1100072030\1100072030.npz,1100072030.npz,1,val
453,data\raw\daisee\train\110007\1100072031\1100072031.npz,1100072031.npz,1,train
454,data\raw\daisee\train\110007\1100072032\1100072032.npz,1100072032.npz,1,val
455,data\raw\daisee\train\110007\1100072033\1100072033.npz,1100072033.npz,0,train
456,data\raw\daisee\train\110007\1100072034\1100072034.npz,1100072034.npz,1,train
457,data\raw\daisee\train\110007\1100072036\1100072036.npz,1100072036.npz,1,train
458,data\raw\daisee\train\110007\1100072037\1100072037.npz,1100072037.npz,1,train
459,data\raw\daisee\train\110007\1100072038\1100072038.npz,1100072038.npz,0,train
460,data\raw\daisee\train\110007\1100072039\1100072039.npz,1100072039.npz,0,train
461,data\raw\daisee\train\110007\1100072040\1100072040.npz,1100072040.npz,0,train
462,data\raw\daisee\train\110007\1100072042\1100072042.npz,1100072042.npz,0,train
463,data\raw\daisee\train\110007\1100072043\1100072043.npz,1100072043.npz,1,val
464,data\raw\daisee\train\110007\1100072045\1100072045.npz,1100072045.npz,1,test
465,data\raw\daisee\train\110007\1100072047\1100072047.npz,1100072047.npz,1,test
466,data\raw\daisee\train\110007\1100072048\1100072048.npz,1100072048.npz,1,test
467,data\raw\daisee\train\110007\1100072049\1100072049.npz,1100072049.npz,0,test
468,data\raw\daisee\train\110007\1100072050\1100072050.npz,1100072050.npz,1,val
469,data\raw\daisee\train\110007\1100072051\1100072051.npz,1100072051.npz,0,test
470,data\raw\daisee\train\110007\1100072052\1100072052.npz,1100072052.npz,1,val
471,data\raw\daisee\train\110007\1100072053\1100072053.npz,1100072053.npz,0,train
472,data\raw\daisee\train\110007\1100072054\1100072054.npz,1100072054.npz,0,train
473,data\raw\daisee\train\110007\1100072056\1100072056.npz,1100072056.npz,1,train
474,data\raw\daisee\train\110007\1100072057\1100072057.npz,1100072057.npz,1,train
475,data\raw\daisee\train\110007\1100072058\1100072058.npz,1100072058.npz,0,train
476,data\raw\daisee\train\110007\1100072059\1100072059.npz,1100072059.npz,1,test
477,data\raw\daisee\train\110007\1100072060\1100072060.npz,1100072060.npz,1,train
478,data\raw\daisee\train\110007\1100072061\1100072061.npz,1100072061.npz,1,train
479,data\raw\daisee\train\110007\1100072062\1100072062.npz,1100072062.npz,1,train
480,data\raw\daisee\train\110007\1100072063\1100072063.npz,1100072063.npz,0,train
481,data\raw\daisee\train\110007\1100072065\1100072065.npz,1100072065.npz,0,train
482,data\raw\daisee\train\110007\1100072066\1100072066.npz,1100072066.npz,0,train
483,data\raw\daisee\train\110007\1100072067\1100072067.npz,1100072067.npz,1,train
484,data\raw\daisee\train\110007\1100072068\1100072068.npz,1100072068.npz,0,val
485,data\raw\daisee\train\110007\1100072069\1100072069.npz,1100072069.npz,0,train
486,data\raw\daisee\train\110007\1100072070\1100072070.npz,1100072070.npz,1,train
487,data\raw\daisee\train\110007\1100072071\1100072071.npz,1100072071.npz,0,train
488,data\raw\daisee\train\110007\1100072072\1100072072.npz,1100072072.npz,0,train
489,data\raw\daisee\train\110007\1100072073\1100072073.npz,1100072073.npz,1,train
490,data\raw\daisee\train\110007\1100072074\1100072074.npz,1100072074.npz,1,train
491,data\raw\daisee\train\110007\1100072075\1100072075.npz,1100072075.npz,1,train
492,data\raw\daisee\train\110007\1100072076\1100072076.npz,1100072076.npz,1,train
493,data\raw\daisee\train\110007\1100072077\1100072077.npz,1100072077.npz,0,train
494,data\raw\daisee\train\110007\1100072078\1100072078.npz,1100072078.npz,1,train
495,data\raw\daisee\train\110007\1100072079\1100072079.npz,1100072079.npz,0,train
496,data\raw\daisee\train\110007\1100072080\1100072080.npz,1100072080.npz,1,train
497,data\raw\daisee\train\110007\1100072081\1100072081.npz,1100072081.npz,0,train
498,data\raw\daisee\train\110007\1100072082\1100072082.npz,1100072082.npz,1,train
499,data\raw\daisee\train\110007\1100072083\1100072083.npz,1100072083.npz,0,train
500,data\raw\daisee\train\110007\1100072084\1100072084.npz,1100072084.npz,0,train
501,data\raw\daisee\train\110007\1100072085\1100072085.npz,1100072085.npz,1,train
502,data\raw\daisee\train\110008\1100081044\1100081044.npz,1100081044.npz,0,train
503,data\raw\daisee\train\110008\1100081045\1100081045.npz,1100081045.npz,0,train
504,data\raw\daisee\train\110008\1100081046\1100081046.npz,1100081046.npz,0,train
505,data\raw\daisee\train\110008\1100081047\1100081047.npz,1100081047.npz,0,train
506,data\raw\daisee\train\110008\1100081048\1100081048.npz,1100081048.npz,0,train
507,data\raw\daisee\train\110008\1100082002\1100082002.npz,1100082002.npz,0,train
508,data\raw\daisee\train\110008\1100082003\1100082003.npz,1100082003.npz,0,val
509,data\raw\daisee\train\110008\1100082018\1100082018.npz,1100082018.npz,0,train
510,data\raw\daisee\train\110008\1100082027\1100082027.npz,1100082027.npz,0,train
511,data\raw\daisee\train\110010\1100102003\1100102003.npz,1100102003.npz,1,train
512,data\raw\daisee\train\110011\1100111001\1100111001.npz,1100111001.npz,0,train
513,data\raw\daisee\train\110011\1100111002\1100111002.npz,1100111002.npz,0,train
514,data\raw\daisee\train\110011\1100111003\1100111003.npz,1100111003.npz,0,train
515,data\raw\daisee\train\110011\1100111008\1100111008.npz,1100111008.npz,0,test
516,data\raw\daisee\train\110011\1100111009\1100111009.npz,1100111009.npz,0,train
517,data\raw\daisee\train\110011\1100111010\1100111010.npz,1100111010.npz,0,train
518,data\raw\daisee\train\110011\1100111011\1100111011.npz,1100111011.npz,0,train
519,data\raw\daisee\train\110011\1100111012\1100111012.npz,1100111012.npz,0,train
520,data\raw\daisee\train\110011\1100111013\1100111013.npz,1100111013.npz,0,test
521,data\raw\daisee\train\110011\1100111014\1100111014.npz,1100111014.npz,1,test
522,data\raw\daisee\train\110011\1100111016\1100111016.npz,1100111016.npz,0,train
523,data\raw\daisee\train\110011\1100111017\1100111017.npz,1100111017.npz,0,test
524,data\raw\daisee\train\110011\1100111018\1100111018.npz,1100111018.npz,1,val
525,data\raw\daisee\train\110011\1100111019\1100111019.npz,1100111019.npz,0,train
526,data\raw\daisee\train\110011\1100111021\1100111021.npz,1100111021.npz,0,test
527,data\raw\daisee\train\110011\1100111023\1100111023.npz,1100111023.npz,0,val
528,data\raw\daisee\train\110011\1100111025\1100111025.npz,1100111025.npz,0,test
529,data\raw\daisee\train\110011\1100111026\1100111026.npz,1100111026.npz,0,test
530,data\raw\daisee\train\110011\1100111027\1100111027.npz,1100111027.npz,0,train
531,data\raw\daisee\train\110011\1100111029\1100111029.npz,1100111029.npz,1,train
532,data\raw\daisee\train\110011\1100111030\1100111030.npz,1100111030.npz,0,val
533,data\raw\daisee\train\110011\1100111032\1100111032.npz,1100111032.npz,0,train
534,data\raw\daisee\train\110011\1100112001\1100112001.npz,1100112001.npz,0,train
535,data\raw\daisee\train\110011\1100112002\1100112002.npz,1100112002.npz,1,train
536,data\raw\daisee\train\110011\1100112003\1100112003.npz,1100112003.npz,0,train
537,data\raw\daisee\train\110011\1100112004\1100112004.npz,1100112004.npz,0,train
538,data\raw\daisee\train\110011\1100112007\1100112007.npz,1100112007.npz,0,train
539,data\raw\daisee\train\110011\1100112008\1100112008.npz,1100112008.npz,0,train
540,data\raw\daisee\train\110011\1100112009\1100112009.npz,1100112009.npz,0,train
541,data\raw\daisee\train\110011\1100112010\1100112010.npz,1100112010.npz,0,train
542,data\raw\daisee\train\110011\1100112011\1100112011.npz,1100112011.npz,0,train
543,data\raw\daisee\train\110011\1100112012\1100112012.npz,1100112012.npz,0,test
544,data\raw\daisee\train\110011\1100112013\1100112013.npz,1100112013.npz,0,train
545,data\raw\daisee\train\110011\1100112014\1100112014.npz,1100112014.npz,0,train
546,data\raw\daisee\train\110011\1100112015\1100112015.npz,1100112015.npz,0,train
547,data\raw\daisee\train\110011\1100112016\1100112016.npz,1100112016.npz,0,train
548,data\raw\daisee\train\110011\1100112017\1100112017.npz,1100112017.npz,0,train
549,data\raw\daisee\train\110011\1100112018\1100112018.npz,1100112018.npz,0,train
550,data\raw\daisee\train\110011\1100112021\1100112021.npz,1100112021.npz,0,train
551,data\raw\daisee\train\110011\1100112022\1100112022.npz,1100112022.npz,0,train
552,data\raw\daisee\train\110011\1100112024\1100112024.npz,1100112024.npz,0,train
